Entity,Code,Year,"Employment to population ratio, 15+, female (%) (national estimate)"
Hungary,HUN,2001,39.119998931884766
Hungary,HUN,2002,39.290000915527344
Hungary,HUN,2003,40.09000015258789
Hungary,HUN,2004,39.77000045776367
Hungary,HUN,2005,39.880001068115234
Hungary,HUN,2006,39.970001220703125
Hungary,HUN,2007,39.650001525878906
Hungary,HUN,2008,39.310001373291016
Hungary,HUN,2009,38.65999984741211
Hungary,HUN,2010,39.11000061035156
Hungary,HUN,2011,39.13999938964844
Hungary,HUN,2012,40.20000076293945
Hungary,HUN,2013,40.54999923706055
Hungary,HUN,2014,42.779998779296875
Hungary,HUN,2015,44.02000045776367
Hungary,HUN,2016,45.58000183105469
Hungary,HUN,2017,46.15999984741211
Hungary,HUN,2018,46.75
Hungary,HUN,2019,47.04999923706055
Hungary,HUN,2020,46.31999969482422
Iceland,ISL,1991,70.79000091552734
Iceland,ISL,1992,70.61000061035156
Iceland,ISL,1993,70.30999755859375
Iceland,ISL,1994,70.7699966430664
Iceland,ISL,1995,73.61000061035156
Iceland,ISL,1996,73.12999725341797
Iceland,ISL,1997,71.55999755859375
Iceland,ISL,1998,73.06999969482422
Iceland,ISL,1999,76.08999633789062
Iceland,ISL,2000,77.66999816894531
Iceland,ISL,2001,76.70999908447266
Iceland,ISL,2002,76.18000030517578
Iceland,ISL,2003,75.61000061035156
Iceland,ISL,2004,74.69000244140625
Iceland,ISL,2005,75.16000366210938
Iceland,ISL,2006,75.37000274658203
Iceland,ISL,2007,75.9800033569336
Iceland,ISL,2008,75.0199966430664
Iceland,ISL,2009,72.05999755859375
Iceland,ISL,2010,71.61000061035156
Iceland,ISL,2011,71.6500015258789
Iceland,ISL,2012,72.70999908447266
Iceland,ISL,2013,73.69999694824219
Iceland,ISL,2014,74.88999938964844
Iceland,ISL,2015,76.44000244140625
Iceland,ISL,2016,77.31999969482422
Iceland,ISL,2017,76.75
Iceland,ISL,2018,75.94000244140625
Iceland,ISL,2019,74.97000122070312
Iceland,ISL,2020,71.02999877929688
India,IND,1994,30.270000457763672
India,IND,2000,29.959999084472656
India,IND,2005,31.280000686645508
India,IND,2010,25.299999237060547
India,IND,2012,22.479999542236328
India,IND,2018,19.729999542236328
India,IND,2019,20.450000762939453
India,IND,2020,25.040000915527344
Indonesia,IDN,1976,54.81999969482422
Indonesia,IDN,1977,41.86000061035156
Indonesia,IDN,1978,46.72999954223633
Indonesia,IDN,1982,44.38999938964844
Indonesia,IDN,1986,51.75
Indonesia,IDN,1988,52.77000045776367
Indonesia,IDN,1989,52.25
Indonesia,IDN,1990,49.189998626708984
Indonesia,IDN,1991,48.119998931884766
Indonesia,IDN,1992,48.939998626708984
Indonesia,IDN,1993,48.029998779296875
Indonesia,IDN,1994,48.20000076293945
Indonesia,IDN,1996,47.75
Indonesia,IDN,1997,47.11000061035156
Indonesia,IDN,1998,48.02000045776367
Indonesia,IDN,1999,47.63999938964844
Indonesia,IDN,2000,48.220001220703125
Indonesia,IDN,2001,46.310001373291016
Indonesia,IDN,2002,44.2400016784668
Indonesia,IDN,2003,43.83000183105469
Indonesia,IDN,2004,42.869998931884766
Indonesia,IDN,2005,41.290000915527344
Indonesia,IDN,2006,41.65999984741211
Indonesia,IDN,2007,44.84000015258789
Indonesia,IDN,2008,46.310001373291016
Indonesia,IDN,2009,46.939998626708984
Indonesia,IDN,2010,47.709999084472656
Indonesia,IDN,2011,48.130001068115234
Indonesia,IDN,2012,49.0099983215332
Indonesia,IDN,2013,48.540000915527344
Indonesia,IDN,2014,48.65999984741211
Indonesia,IDN,2015,48.5099983215332
Indonesia,IDN,2016,48.970001220703125
Indonesia,IDN,2017,50.119998931884766
Indonesia,IDN,2018,50.88999938964844
Indonesia,IDN,2019,52.11000061035156
Indonesia,IDN,2020,51.16999816894531
Iran,IRN,1986,6.099999904632568
Iran,IRN,1991,6.599999904632568
Iran,IRN,1996,9.859999656677246
Iran,IRN,2005,15.479999542236328
Iran,IRN,2006,15.140000343322754
Iran,IRN,2007,14.34000015258789
Iran,IRN,2008,12.329999923706055
Iran,IRN,2009,13.109999656677246
Iran,IRN,2010,12.09000015258789
Iran,IRN,2011,10.850000381469727
Iran,IRN,2012,11.930000305175781
Iran,IRN,2013,10.75
Iran,IRN,2014,10.470000267028809
Iran,IRN,2015,11.600000381469727
Iran,IRN,2016,12.880000114440918
Iran,IRN,2017,13.930000305175781
Iran,IRN,2018,14.199999809265137
Iran,IRN,2019,14
Iran,IRN,2020,11.699999809265137
Iraq,IRQ,2007,11.3100004196167
Iraq,IRQ,2012,10.420000076293945
Iraq,IRQ,2014,10.630000114440918
Iraq,IRQ,2016,11.3100004196167
Iraq,IRQ,2017,7.71999979019165
Ireland,IRL,1983,28.780000686645508
Ireland,IRL,1984,27.670000076293945
Ireland,IRL,1985,26.899999618530273
Ireland,IRL,1986,27.25
Ireland,IRL,1987,28.260000228881836
Ireland,IRL,1988,28.049999237060547
Ireland,IRL,1989,28.8700008392334
Ireland,IRL,1990,30.079999923706055
Ireland,IRL,1991,30.059999465942383
Ireland,IRL,1992,31.190000534057617
Ireland,IRL,1993,32.459999084472656
Ireland,IRL,1994,33.70000076293945
Ireland,IRL,1995,35.119998931884766
Ireland,IRL,1996,36.65999984741211
Ireland,IRL,1997,38.34000015258789
Ireland,IRL,1998,40.709999084472656
Ireland,IRL,1999,43.34000015258789
Ireland,IRL,2000,45.13999938964844
Ireland,IRL,2001,45.880001068115234
Ireland,IRL,2002,46.959999084472656
Ireland,IRL,2003,47.16999816894531
Ireland,IRL,2004,47.540000915527344
Ireland,IRL,2005,49.7400016784668
Ireland,IRL,2006,50.79999923706055
Ireland,IRL,2007,54.16999816894531
Ireland,IRL,2008,53.59000015258789
Ireland,IRL,2009,50.77000045776367
Ireland,IRL,2010,48.95000076293945
Ireland,IRL,2011,48.09000015258789
Ireland,IRL,2012,47.779998779296875
Ireland,IRL,2013,48.40999984741211
Ireland,IRL,2014,48.959999084472656
Ireland,IRL,2015,49.970001220703125
Ireland,IRL,2016,51.36000061035156
Ireland,IRL,2017,52.150001525878906
Ireland,IRL,2018,52.849998474121094
Ireland,IRL,2019,53.61000061035156
Ireland,IRL,2020,51.97999954223633
Isle of Man,IMN,1991,44.970001220703125
Isle of Man,IMN,1996,48.4900016784668
Isle of Man,IMN,2001,54.869998931884766
Isle of Man,IMN,2006,55.11000061035156
Isle of Man,IMN,2011,55.900001525878906
Isle of Man,IMN,2016,78.27999877929688
Israel,ISR,1983,34.650001525878906
Israel,ISR,1984,34.91999816894531
Israel,ISR,1985,34.43000030517578
Israel,ISR,1986,35.459999084472656
Israel,ISR,1987,36.04999923706055
Israel,ISR,1988,37
Israel,ISR,1989,37.060001373291016
Israel,ISR,1990,40.16999816894531
Israel,ISR,1991,39.560001373291016
Israel,ISR,1992,40.38999938964844
Israel,ISR,1993,42.209999084472656
Israel,ISR,1994,44.709999084472656
Israel,ISR,1995,46.310001373291016
Israel,ISR,1996,46.619998931884766
Israel,ISR,1997,46.09000015258789
Israel,ISR,1998,45.869998931884766
Israel,ISR,1999,46.77000045776367
Israel,ISR,2000,47.7599983215332
Israel,ISR,2001,47.68000030517578
Israel,ISR,2002,46.869998931884766
Israel,ISR,2003,47.150001525878906
Israel,ISR,2004,47.56999969482422
Israel,ISR,2005,49.220001220703125
Israel,ISR,2006,49.7400016784668
Israel,ISR,2007,50.869998931884766
Israel,ISR,2008,51.88999938964844
Israel,ISR,2009,52.130001068115234
Israel,ISR,2010,52.95000076293945
Israel,ISR,2011,53.18000030517578
Israel,ISR,2012,54.06999969482422
Israel,ISR,2013,54.59000015258789
Israel,ISR,2014,55.689998626708984
Israel,ISR,2015,55.93000030517578
Israel,ISR,2016,56.439998626708984
Israel,ISR,2017,56.70000076293945
Israel,ISR,2018,57.43000030517578
Israel,ISR,2019,57.2400016784668
Israel,ISR,2020,55.810001373291016
Italy,ITA,1983,28.18000030517578
Italy,ITA,1984,27.84000015258789
Italy,ITA,1985,28.020000457763672
Italy,ITA,1986,28.350000381469727
Italy,ITA,1987,28.479999542236328
Italy,ITA,1988,28.670000076293945
Italy,ITA,1989,29.040000915527344
Italy,ITA,1990,29.5
Italy,ITA,1991,30.350000381469727
Italy,ITA,1992,29.309999465942383
Italy,ITA,1993,28.600000381469727
Italy,ITA,1994,28.399999618530273
Italy,ITA,1995,28.15999984741211
Italy,ITA,1996,28.469999313354492
Italy,ITA,1997,28.59000015258789
Italy,ITA,1998,28.950000762939453
Italy,ITA,1999,29.639999389648438
Italy,ITA,2000,30.3799991607666
Italy,ITA,2001,31.5
Italy,ITA,2002,32.13999938964844
Italy,ITA,2003,32.880001068115234
Italy,ITA,2004,34.52000045776367
Italy,ITA,2005,34.2400016784668
Italy,ITA,2006,34.84000015258789
Italy,ITA,2007,34.970001220703125
Italy,ITA,2008,35.380001068115234
Italy,ITA,2009,34.70000076293945
Italy,ITA,2010,34.5099983215332
Italy,ITA,2011,34.72999954223633
Italy,ITA,2012,35.02000045776367
Italy,ITA,2013,34.4900016784668
Italy,ITA,2014,34.58000183105469
Italy,ITA,2015,34.720001220703125
Italy,ITA,2016,35.279998779296875
Italy,ITA,2017,35.86000061035156
Italy,ITA,2018,36.2599983215332
Italy,ITA,2019,36.68000030517578
Italy,ITA,2020,35.779998779296875
Jamaica,JAM,1995,47.869998931884766
Jamaica,JAM,1996,46.61000061035156
Jamaica,JAM,1997,45.34000015258789
Jamaica,JAM,1999,42.88999938964844
Jamaica,JAM,2001,42.470001220703125
Jamaica,JAM,2007,48.900001525878906
Jamaica,JAM,2008,50.58000183105469
Jamaica,JAM,2009,48.75
Jamaica,JAM,2010,47.11000061035156
Jamaica,JAM,2011,46.91999816894531
Jamaica,JAM,2012,46.70000076293945
Jamaica,JAM,2013,46.25
Jamaica,JAM,2014,46.91999816894531
Jamaica,JAM,2015,46.20000076293945
Jamaica,JAM,2016,49.68000030517578
Jamaica,JAM,2017,51.349998474121094
Jamaica,JAM,2018,52.36000061035156
Jamaica,JAM,2019,53.880001068115234
Jamaica,JAM,2020,51.2599983215332
Jamaica,JAM,2021,51.119998931884766
Japan,JPN,1960,53.619998931884766
Japan,JPN,1961,53.52000045776367
Japan,JPN,1962,52.61000061035156
Japan,JPN,1963,51.29999923706055
Japan,JPN,1964,50.45000076293945
Japan,JPN,1965,49.970001220703125
Japan,JPN,1966,50.16999816894531
Japan,JPN,1967,50.439998626708984
Japan,JPN,1968,50.08000183105469
Japan,JPN,1969,49.560001373291016
Japan,JPN,1970,49.34000015258789
Japan,JPN,1971,48.25
Japan,JPN,1972,47.119998931884766
Japan,JPN,1973,47.630001068115234
Japan,JPN,1974,45.93000030517578
Japan,JPN,1975,44.959999084472656
Japan,JPN,1976,44.9900016784668
Japan,JPN,1977,45.810001373291016
Japan,JPN,1978,46.41999816894531
Japan,JPN,1979,46.66999816894531
Japan,JPN,1980,46.65999984741211
Japan,JPN,1981,46.65999984741211
Japan,JPN,1982,46.939998626708984
Japan,JPN,1983,47.68000030517578
Japan,JPN,1984,47.5
Japan,JPN,1985,47.380001068115234
Japan,JPN,1986,47.25
Japan,JPN,1987,47.25
Japan,JPN,1988,47.599998474121094
Japan,JPN,1989,48.31999969482422
Japan,JPN,1990,48.97999954223633
Japan,JPN,1991,49.529998779296875
Japan,JPN,1992,49.59000015258789
Japan,JPN,1993,49
Japan,JPN,1994,48.709999084472656
Japan,JPN,1995,48.38999938964844
Japan,JPN,1996,48.33000183105469
Japan,JPN,1997,48.619998931884766
Japan,JPN,1998,48.119998931884766
Japan,JPN,1999,47.40999984741211
Japan,JPN,2000,47.060001373291016
Japan,JPN,2001,46.81999969482422
Japan,JPN,2002,46.04999923706055
Japan,JPN,2003,45.88999938964844
Japan,JPN,2004,46.119998931884766
Japan,JPN,2005,46.33000183105469
Japan,JPN,2006,46.58000183105469
Japan,JPN,2007,46.630001068115234
Japan,JPN,2008,46.54999923706055
Japan,JPN,2009,46.18000030517578
Japan,JPN,2010,46.16999816894531
Japan,JPN,2011,46.150001525878906
Japan,JPN,2012,46.13999938964844
Japan,JPN,2013,47
Japan,JPN,2014,47.56999969482422
Japan,JPN,2015,47.93000030517578
Japan,JPN,2016,48.84000015258789
Japan,JPN,2017,49.720001220703125
Japan,JPN,2018,51.33000183105469
Japan,JPN,2019,52.189998626708984
Japan,JPN,2020,51.83000183105469
Japan,JPN,2021,52.18000030517578
Jordan,JOR,1999,9.399999618530273
Jordan,JOR,2000,9.699999809265137
Jordan,JOR,2001,9.300000190734863
Jordan,JOR,2002,9.600000381469727
Jordan,JOR,2003,8.899999618530273
Jordan,JOR,2004,8.699999809265137
Jordan,JOR,2005,8.699999809265137
Jordan,JOR,2006,8.899999618530273
Jordan,JOR,2007,11
Jordan,JOR,2008,10.800000190734863
Jordan,JOR,2009,11.300000190734863
Jordan,JOR,2010,11.5
Jordan,JOR,2011,11.600000381469727
Jordan,JOR,2012,11.300000190734863
Jordan,JOR,2013,10.300000190734863
Jordan,JOR,2014,10
Jordan,JOR,2017,12.289999961853027
Jordan,JOR,2018,11.069999694824219
Jordan,JOR,2019,10.149999618530273
Jordan,JOR,2020,10.949999809265137
Kazakhstan,KAZ,2002,57.63999938964844
Kazakhstan,KAZ,2003,58.2400016784668
Kazakhstan,KAZ,2004,58.380001068115234
Kazakhstan,KAZ,2008,61.380001068115234
Kazakhstan,KAZ,2020,60.29999923706055
Kenya,KEN,1999,61.040000915527344
Kenya,KEN,2005,49.099998474121094
Kenya,KEN,2006,50.880001068115234
Kenya,KEN,2016,69.36000061035156
Kenya,KEN,2019,59.59000015258789
Kiribati,KIR,2000,12.930000305175781
Kiribati,KIR,2005,16.649999618530273
Kiribati,KIR,2010,34.45000076293945
Kiribati,KIR,2015,31.68000030517578
Kiribati,KIR,2019,26.200000762939453
Kosovo,OWID_KOS,2002,8.800000190734863
Kosovo,OWID_KOS,2003,8.300000190734863
Kosovo,OWID_KOS,2004,9.899999618530273
Kosovo,OWID_KOS,2005,11.699999809265137
Kosovo,OWID_KOS,2006,11.800000190734863
Kosovo,OWID_KOS,2007,12.699999809265137
Kosovo,OWID_KOS,2008,10.5
Kosovo,OWID_KOS,2009,11.100000381469727
Kosovo,OWID_KOS,2012,9.670000076293945
Kosovo,OWID_KOS,2013,11.600000381469727
Kosovo,OWID_KOS,2014,11.119999885559082
Kosovo,OWID_KOS,2015,10.170000076293945
Kosovo,OWID_KOS,2016,11.119999885559082
Kosovo,OWID_KOS,2017,10.930000305175781
Kosovo,OWID_KOS,2018,9.65999984741211
Kosovo,OWID_KOS,2019,11.479999542236328
Kosovo,OWID_KOS,2020,12.020000457763672
Kuwait,KWT,1983,23.729999542236328
Kuwait,KWT,1988,33.529998779296875
Kuwait,KWT,1997,33.040000915527344
Kuwait,KWT,2003,45.630001068115234
Kuwait,KWT,2005,45.029998779296875
Kuwait,KWT,2006,53.900001525878906
Kuwait,KWT,2007,55.099998474121094
Kuwait,KWT,2009,54.060001373291016
Kuwait,KWT,2010,57.79999923706055
Kuwait,KWT,2015,54.5
Kuwait,KWT,2016,46.97999954223633
Kyrgyzstan,KGZ,2002,47.400001525878906
Kyrgyzstan,KGZ,2010,47.20000076293945
Kyrgyzstan,KGZ,2011,47.630001068115234
Kyrgyzstan,KGZ,2012,46.880001068115234
Kyrgyzstan,KGZ,2013,44.439998626708984
Kyrgyzstan,KGZ,2014,45.59000015258789
Kyrgyzstan,KGZ,2015,45.40999984741211
Kyrgyzstan,KGZ,2016,44.09000015258789
Kyrgyzstan,KGZ,2017,41.790000915527344
Kyrgyzstan,KGZ,2018,41.93000030517578
Kyrgyzstan,KGZ,2019,42.709999084472656
Kyrgyzstan,KGZ,2020,42.099998474121094
Laos,LAO,1995,69.5
Laos,LAO,2003,92.88999938964844
Laos,LAO,2005,65.4000015258789
Laos,LAO,2010,76.1500015258789
Laos,LAO,2017,33.68000030517578
Latin America and Caribbean,,1992,42.274818420410156
Latin America and Caribbean,,1993,44.241573333740234
Latin America and Caribbean,,1995,40.55230712890625
Latin America and Caribbean,,1996,39.901702880859375
Latin America and Caribbean,,1997,41.270389556884766
Latin America and Caribbean,,1998,41.48993682861328
Latin America and Caribbean,,1999,42.10731506347656
Latin America and Caribbean,,2001,43.408714294433594
Latin America and Caribbean,,2002,44.127685546875
Latin America and Caribbean,,2003,44.1584587097168
Latin America and Caribbean,,2004,45.12709045410156
Latin America and Caribbean,,2005,45.93545913696289
Latin America and Caribbean,,2006,46.874473571777344
Latin America and Caribbean,,2007,46.451622009277344
Latin America and Caribbean,,2008,47.31468200683594
Latin America and Caribbean,,2009,47.181705474853516
Latin America and Caribbean,,2011,46.692989349365234
Latin America and Caribbean,,2012,47.212345123291016
Latin America and Caribbean,,2013,47.39097213745117
Latin America and Caribbean,,2014,47.03156280517578
Latin America and Caribbean,,2015,47.00785446166992
Latin America and Caribbean,,2016,46.45582580566406
Latin America and Caribbean,,2017,46.62763595581055
Latin America and Caribbean,,2018,46.935081481933594
Latin America and Caribbean,,2019,47.311676025390625
Latin America and Caribbean,,2020,41.9126091003418
Latvia,LVA,1998,44.68000030517578
Latvia,LVA,1999,43.2400016784668
Latvia,LVA,2000,42.459999084472656
Latvia,LVA,2001,43.959999084472656
Latvia,LVA,2002,44.83000183105469
Latvia,LVA,2003,44.7400016784668
Latvia,LVA,2004,44.52000045776367
Latvia,LVA,2005,45.630001068115234
Latvia,LVA,2006,48.709999084472656
Latvia,LVA,2007,50.15999984741211
Latvia,LVA,2008,51.11000061035156
Latvia,LVA,2009,46.81999969482422
Latvia,LVA,2010,45.130001068115234
Latvia,LVA,2011,45.7400016784668
Latvia,LVA,2012,46.7599983215332
Latvia,LVA,2013,48.02000045776367
Latvia,LVA,2014,48.18000030517578
Latvia,LVA,2015,49.439998626708984
Latvia,LVA,2016,50.369998931884766
Latvia,LVA,2017,50.95000076293945
Latvia,LVA,2018,52.22999954223633
Latvia,LVA,2019,52.65999984741211
Latvia,LVA,2020,52.06999969482422
Lebanon,LBN,1997,18.799999237060547
Lebanon,LBN,2004,18.43000030517578
Lebanon,LBN,2007,18.979999542236328
Lebanon,LBN,2019,25.09000015258789
Lesotho,LSO,1986,27.299999237060547
Lesotho,LSO,1997,24.799999237060547
Lesotho,LSO,1999,48.310001373291016
Lesotho,LSO,2008,24.530000686645508
Lesotho,LSO,2013,41.72999954223633
Lesotho,LSO,2019,35.13999938964844
Liberia,LBR,2007,65.33999633789062
Liberia,LBR,2010,53.439998626708984
Liberia,LBR,2014,69.98999786376953
Liberia,LBR,2016,70.44999694824219
Liberia,LBR,2017,17.75
Libya,LBY,2012,25.299999237060547
Liechtenstein,LIE,2000,50.58000183105469
Liechtenstein,LIE,2001,50.310001373291016
Liechtenstein,LIE,2002,49.41999816894531
Liechtenstein,LIE,2003,49.5
Liechtenstein,LIE,2004,49.45000076293945
Liechtenstein,LIE,2005,49.349998474121094
Liechtenstein,LIE,2006,49.81999969482422
Liechtenstein,LIE,2007,50.900001525878906
Liechtenstein,LIE,2008,51.34000015258789
Liechtenstein,LIE,2009,50.88999938964844
Liechtenstein,LIE,2010,50.77000045776367
Liechtenstein,LIE,2011,52.93000030517578
Liechtenstein,LIE,2012,52.38999938964844
Liechtenstein,LIE,2013,51.900001525878906
Liechtenstein,LIE,2014,51.779998779296875
Liechtenstein,LIE,2015,52.08000183105469
Liechtenstein,LIE,2016,51.900001525878906
Liechtenstein,LIE,2017,52.099998474121094
Lithuania,LTU,1998,47.099998474121094
Lithuania,LTU,1999,48.47999954223633
Lithuania,LTU,2000,47.4900016784668
Lithuania,LTU,2001,46.02000045776367
Lithuania,LTU,2002,45.88999938964844
Lithuania,LTU,2003,47.77000045776367
Lithuania,LTU,2004,45.779998779296875
Lithuania,LTU,2005,46.43000030517578
Lithuania,LTU,2006,47.380001068115234
Lithuania,LTU,2007,48.029998779296875
Lithuania,LTU,2008,47.66999816894531
Lithuania,LTU,2009,46.560001373291016
Lithuania,LTU,2010,44.900001525878906
Lithuania,LTU,2011,45.900001525878906
Lithuania,LTU,2012,47.040000915527344
Lithuania,LTU,2013,47.400001525878906
Lithuania,LTU,2014,48.90999984741211
Lithuania,LTU,2015,50
Lithuania,LTU,2016,51.95000076293945
Lithuania,LTU,2017,52.65999984741211
Lithuania,LTU,2018,53.470001220703125
Lithuania,LTU,2019,54.119998931884766
Lithuania,LTU,2020,52.93000030517578
Lower middle income,,2000,35.06047821044922
Lower middle income,,2010,32.111270904541016
Lower middle income,,2012,31.593631744384766
Lower middle income,,2018,28.514095306396484
Lower middle income,,2019,30.549489974975586
Luxembourg,LUX,1983,31.34000015258789
Luxembourg,LUX,1984,31.8799991607666
Luxembourg,LUX,1985,33.41999816894531
Luxembourg,LUX,1986,33.380001068115234
Luxembourg,LUX,1987,34.279998779296875
Luxembourg,LUX,1988,33.33000183105469
Luxembourg,LUX,1989,33.70000076293945
Luxembourg,LUX,1990,32.810001373291016
Luxembourg,LUX,1991,35.119998931884766
Luxembourg,LUX,1992,37.97999954223633
Luxembourg,LUX,1993,36.38999938964844
Luxembourg,LUX,1994,36.709999084472656
Luxembourg,LUX,1995,34.290000915527344
Luxembourg,LUX,1996,35.29999923706055
Luxembourg,LUX,1997,36.75
Luxembourg,LUX,1998,36.900001525878906
Luxembourg,LUX,1999,39.36000061035156
Luxembourg,LUX,2000,40.06999969482422
Luxembourg,LUX,2001,41.470001220703125
Luxembourg,LUX,2002,41.93000030517578
Luxembourg,LUX,2003,41.599998474121094
Luxembourg,LUX,2004,42.189998626708984
Luxembourg,LUX,2005,43.650001525878906
Luxembourg,LUX,2006,46.29999923706055
Luxembourg,LUX,2007,48
Luxembourg,LUX,2008,45.15999984741211
Luxembourg,LUX,2009,46.84000015258789
Luxembourg,LUX,2010,47.25
Luxembourg,LUX,2011,47.11000061035156
Luxembourg,LUX,2012,48.81999969482422
Luxembourg,LUX,2013,49.13999938964844
Luxembourg,LUX,2014,50.36000061035156
Luxembourg,LUX,2015,50.54999923706055
Luxembourg,LUX,2016,49.970001220703125
Luxembourg,LUX,2017,51.939998626708984
Luxembourg,LUX,2018,52.52000045776367
Luxembourg,LUX,2019,52.7400016784668
Luxembourg,LUX,2020,53.040000915527344
Macao,MAC,1992,46.58000183105469
Macao,MAC,1993,46.86000061035156
Macao,MAC,1994,47.09000015258789
Macao,MAC,1995,47.619998931884766
Macao,MAC,1997,52.529998779296875
Macao,MAC,1998,51.81999969482422
Macao,MAC,2000,54.04999923706055
Macao,MAC,2003,51.5099983215332
Macao,MAC,2004,52.93000030517578
Macao,MAC,2005,54.560001373291016
Macao,MAC,2006,56.41999816894531
Macao,MAC,2007,59.52000045776367
Macao,MAC,2008,61.939998626708984
Macao,MAC,2009,64.51000213623047
Macao,MAC,2010,64.70999908447266
Macao,MAC,2011,66.01000213623047
Macao,MAC,2012,65.66000366210938
Macao,MAC,2013,66.56999969482422
Macao,MAC,2014,67.19000244140625
Macao,MAC,2015,66.95999908447266
Macao,MAC,2016,66.33000183105469
